"ENSEMBL","SYMBOL","CHR","BEST.GWAS.ID","TWAS.P"
"ENSG00000166925","TSC22D4",7,"rs314363","0.043826"
"ENSG00000166926","MS4A6E",11,"rs17615103","0.31011"
"ENSG00000166927","MS4A7",11,"rs17615103","0.73095"
"ENSG00000166928","MS4A14",11,"rs17615103","0.51859"
"ENSG00000166938","DIS3L",15,"rs997204","0.52714"
"ENSG00000166946","CCNDBP1",15,"rs11632499","0.73625"
"ENSG00000166949","SMAD3",15,"rs11631785","0.57984"
"ENSG00000166960","CCDC178",18,"rs1452647","0.03323"
"ENSG00000166961","MS4A15",11,"rs17615103","0.42545"
"ENSG00000166963","MAP1A",15,"rs11635852","0.86021"
"ENSG00000166965","RCCD1",15,"rs4932521","0.36712"
"ENSG00000166971","AKTIP",16,"rs8044769","0.033089"
"ENSG00000166974","MAPRE2",18,"rs4458079","0.69432"
"ENSG00000166979","EVA1C",21,"rs2833742","0.04168"
"ENSG00000166986","MARS1",12,"rs4760158","0.21735"
"ENSG00000166987","MBD6",12,"rs4760158","0.15815"
"ENSG00000166997","CNPY4",7,"rs11760595","0.925641"
"ENSG00000167004","PDIA3",15,"rs11635852","0.12138"
"ENSG00000167005","NUDT21",16,"rs899228","0.665857"
"ENSG00000167034","NKX3-1",8,"rs10109512","7.58e-01"
"ENSG00000167037","SGSM1",22,"rs139622","0.33655"
"ENSG00000167065","DUSP18",22,"rs11704358","0.71586"
"ENSG00000167074","TEF",22,"rs5751086","0.38028"
"ENSG00000167077","MEI1",22,"rs5751086","0.09718"
"ENSG00000167080","B4GALNT2",17,"rs2584665","9.61e-01"
"ENSG00000167081","PBX3",9,"rs9409287","0.28443"
"ENSG00000167083","GNGT2",17,"rs2584665","1.80e-02"
"ENSG00000167088","SNRPD1",18,"rs9966717","0.59786"
"ENSG00000167094","TTC16",9,"rs10760503","0.29464"
"ENSG00000167100","SAMD14",17,"rs2018660","8.63e-01"
"ENSG00000167103","PIP5KL1",9,"rs10760503","0.22284"
"ENSG00000167105","TMEM92",17,"rs2018660","1.18e-01"
"ENSG00000167106","EEIG1",9,"rs10760503","0.95534"
"ENSG00000167107","ACSF2",17,"rs2215316","4.40e-01"
"ENSG00000167110","GOLGA2",9,"rs10760503","0.56259"
"ENSG00000167112","TRUB2",9,"rs11560592","0.83988"
"ENSG00000167113","COQ4",9,"rs11560592","0.87630"
"ENSG00000167114","SLC27A4",9,"rs11560592","0.55989"
"ENSG00000167118","URM1",9,"rs11560592","0.88360"
"ENSG00000167123","CERCAM",9,"rs11560592","0.91405"
"ENSG00000167136","ENDOG",9,"rs7039420","0.24517"
"ENSG00000167157","PRRX2",9,"rs10988337","0.81760"
"ENSG00000167178","ISLR2",15,"rs2075589","0.22782"
"ENSG00000167183","PRR15L",17,"rs991108","7.17e-01"
"ENSG00000167186","COQ7",16,"rs4567695","0.657347"
"ENSG00000167191","GPRC5B",16,"rs1925500","0.713528"
"ENSG00000167193","CRK",17,"rs9910794","1.50e-01"
"ENSG00000167196","FBXO22",15,"rs12905758","0.81712"
"ENSG00000167202","TBC1D2B",15,"rs4887033","0.44606"
"ENSG00000167207","NOD2",16,"rs4785419","0.514947"
"ENSG00000167208","SNX20",16,"rs4785419","0.517632"
"ENSG00000167210","LOXHD1",18,"rs986117","0.46292"
"ENSG00000167216","KATNAL2",18,"rs986117","0.31011"
"ENSG00000167220","HDHD2",18,"rs11082569","0.68396"
"ENSG00000167232","ZNF91",19,"rs289365","0.336892"
"ENSG00000167244","IGF2",11,"rs11041553","0.87603"
"ENSG00000167257","RNF214",11,"rs7946890","0.71810"
"ENSG00000167258","CDK12",17,"rs16519","4.82e-01"
"ENSG00000167261","DPEP2",16,"rs2089402","0.611453"
"ENSG00000167264","DUS2",16,"rs2089402","0.121382"
"ENSG00000167272","POP5",12,"rs2269940","0.38206"
"ENSG00000167280","ENGASE",17,"rs7221761","7.03e-01"
"ENSG00000167281","RBFOX3",17,"rs4889911","1.15e-01"
"ENSG00000167291","TBC1D16",17,"rs4889911","5.78e-01"
"ENSG00000167302","TEPSIN",17,"rs1976702","2.25e-01"
"ENSG00000167306","MYO5B",18,"rs11665303","0.72484"
"ENSG00000167311","ART5",11,"rs4297442","0.41997"
"ENSG00000167315","ACAA2",18,"rs4939616","0.68665"
"ENSG00000167323","STIM1",11,"rs11028474","0.57207"
"ENSG00000167325","RRM1",11,"rs11032827","0.65879"
"ENSG00000167333","TRIM68",11,"rs11032827","0.48268"
"ENSG00000167363","FN3K",17,"rs2247989","7.37e-02"
"ENSG00000167371","PRRT2",16,"rs12917823","0.821584"
"ENSG00000167377","ZNF23",16,"rs8054321","0.810664"
"ENSG00000167378","IRGQ",19,"rs397276","0.254057"
"ENSG00000167384","ZNF180",19,"rs3816077","0.524896"
"ENSG00000167394","ZNF668",16,"rs12240","0.138873"
"ENSG00000167395","ZNF646",16,"rs12240","0.732489"
"ENSG00000167397","VKORC1",16,"rs12240","0.337055"
"ENSG00000167414","GNG8",19,"rs7359899","0.346978"
"ENSG00000167419","LPO",17,"rs8071217","9.95e-01"
"ENSG00000167434","CA4",17,"rs7221641","3.08e-01"
"ENSG00000167447","SMG8",17,"rs4968328","8.89e-01"
"ENSG00000167460","TPM4",19,"rs6512096","0.101707"
"ENSG00000167461","RAB8A",19,"rs6512096","0.991223"
"ENSG00000167468","GPX4",19,"rs887390","0.308203"
"ENSG00000167470","MIDN",19,"rs887390","0.162767"
"ENSG00000167476","JSRP1",19,"rs2269879","0.413452"
"ENSG00000167476","LOC105372240",19,"rs2269879","0.413452"
"ENSG00000167483","NIBAN3",19,"rs12979743","0.840699"
"ENSG00000167487","KLHL26",19,"rs7256986","0.269492"
"ENSG00000167491","GATAD2A",19,"rs10408395","0.732304"
"ENSG00000167508","MVD",16,"rs9933845","0.709148"
"ENSG00000167515","TRAPPC2L",16,"rs9933845","0.238000"
"ENSG00000167522","ANKRD11",16,"rs11538871","0.210934"
"ENSG00000167524","RSKR",17,"rs4795436","5.59e-01"
"ENSG00000167525","PROCA1",17,"rs4795436","5.88e-02"
"ENSG00000167526","RPL13",16,"rs12930631","0.643364"
"ENSG00000167528","ZNF641",12,"rs2409044","0.38327"
"ENSG00000167535","CACNB3",12,"rs2409044","0.10459"
"ENSG00000167536","DHRS13",17,"rs1990288","9.71e-01"
"ENSG00000167543","TP53I13",17,"rs3744626","6.03e-01"
"ENSG00000167548","KMT2D",12,"rs2409044","0.90211"
"ENSG00000167549","CORO6",17,"rs3744626","4.62e-02"
"ENSG00000167550","RHEBL1",12,"rs7301723","0.56463"
"ENSG00000167554","ZNF610",19,"rs321929","0.973675"
"ENSG00000167555","ZNF528",19,"rs321929","0.361414"
"ENSG00000167562","ZNF701",19,"rs321929","0.506050"
"ENSG00000167565","SERTAD3",19,"rs16974093","0.464797"
"ENSG00000167566","NCKAP5L",12,"rs7301723","0.64418"
"ENSG00000167578","RAB4B",19,"rs12151243","0.437121"
"ENSG00000167580","AQP2",12,"rs7301723","0.57139"
"ENSG00000167588","GPD1",12,"rs296768","0.86029"
"ENSG00000167595","PROSER3",19,"rs3746250","0.361304"
"ENSG00000167600","CYP2S1",19,"rs4803464","0.724624"
"ENSG00000167601","AXL",19,"rs4803464","0.651990"
"ENSG00000167604","NFKBID",19,"rs12971516","0.556532"
"ENSG00000167608","TMC4",19,"rs17305227","0.765035"
"ENSG00000167613","LAIR1",19,"rs1205322","0.857530"
"ENSG00000167614","TTYH1",19,"rs1205322","0.618484"
"ENSG00000167615","LENG8",19,"rs1205322","0.670807"
"ENSG00000167617","CDC42EP5",19,"rs1205322","0.633362"
"ENSG00000167618","LAIR2",19,"rs1205322","0.391963"
"ENSG00000167632","TRAPPC9",8,"rs6578099","1.82e-03"
"ENSG00000167633","KIR3DL1",19,"rs4806471","0.847525"
"ENSG00000167637","ZNF283",19,"rs397276","0.014606"
"ENSG00000167641","PPP1R14A",19,"rs1060186","0.790386"
"ENSG00000167642","SPINT2",19,"rs1060186","0.827314"
"ENSG00000167644","C19orf33",19,"rs1060186","0.725128"
"ENSG00000167645","YIF1B",19,"rs1060186","0.361769"
"ENSG00000167646","DNAAF3",19,"rs4806471","0.783316"
"ENSG00000167653","PSCA",8,"rs7832163","2.36e-01"
"ENSG00000167654","ATCAY",19,"rs350916","0.016172"
"ENSG00000167656","LY6D",8,"rs7832163","2.10e-01"
"ENSG00000167658","EEF2",19,"rs350916","0.975832"
"ENSG00000167664","TMIGD2",19,"rs7251000","0.081508"
"ENSG00000167670","CHAF1A",19,"rs7251000","0.581978"
"ENSG00000167671","UBXN6",19,"rs7251000","0.746351"
"ENSG00000167674","HDGFL2",19,"rs7251000","0.293718"
"ENSG00000167676","PLIN4",19,"rs7251000","0.004092"
"ENSG00000167693","NXN",17,"rs11870190","4.47e-01"
"ENSG00000167695","TLCD3A",17,"rs11867532","9.63e-01"
"ENSG00000167699","GLOD4",17,"rs11867532","8.77e-01"
"ENSG00000167700","MFSD3",8,"rs2977837","5.12e-01"
"ENSG00000167701","GPT",8,"rs2977837","3.97e-01"
"ENSG00000167702","KIFC2",8,"rs2977837","3.40e-04"
"ENSG00000167705","RILP",17,"rs11078629","5.75e-01"
"ENSG00000167711","SERPINF2",17,"rs11078629","9.94e-01"
"ENSG00000167716","WDR81",17,"rs11078629","5.63e-01"
"ENSG00000167720","SRR",17,"rs1984749","8.07e-01"
"ENSG00000167723","TRPV3",17,"rs8065080","4.26e-01"
"ENSG00000167733","HSD11B1L",19,"rs11085118","0.289145"
"ENSG00000167740","CYB5D2",17,"rs7209818","4.40e-01"
"ENSG00000167741","GGT6",17,"rs7209818","9.00e-01"
"ENSG00000167747","C19orf48",19,"rs17632611","0.958406"
"ENSG00000167748","KLK1",19,"rs17632611","0.999202"
"ENSG00000167749","KLK4",19,"rs17632611","0.159886"
"ENSG00000167751","KLK2",19,"rs17632611","0.705260"
"ENSG00000167754","KLK5",19,"rs17632611","0.493570"
"ENSG00000167757","KLK11",19,"rs17632611","0.130527"
"ENSG00000167759","KLK13",19,"rs17632611","0.781780"
"ENSG00000167766","ZNF83",19,"rs321929","0.366176"
"ENSG00000167767","KRT80",12,"rs2857663","0.15532"
"ENSG00000167768","KRT1",12,"rs11170250","0.07281"
"ENSG00000167770","OTUB1",11,"rs668754","0.51828"
"ENSG00000167771","RCOR2",11,"rs668754","0.33842"
"ENSG00000167772","ANGPTL4",19,"rs4804078","0.596816"
"ENSG00000167775","CD320",19,"rs4804078","0.585862"
"ENSG00000167778","SPRYD3",12,"rs11170250","0.91913"
"ENSG00000167780","SOAT2",12,"rs11170250","0.17541"
"ENSG00000167785","ZNF558",19,"rs4804078","0.636708"
"ENSG00000167792","NDUFV1",11,"rs1272686","0.95231"
"ENSG00000167799","NUDT8",11,"rs1272686","0.84774"
"ENSG00000167815","PRDX2",19,"rs17001926","0.074912"
"ENSG00000167840","ZNF232",17,"rs1806232","6.29e-01"
"ENSG00000167842","MIS12",17,"rs16955093","2.71e-01"
"ENSG00000167850","CD300C",17,"rs513805","4.85e-01"
"ENSG00000167851","CD300A",17,"rs513805","6.91e-01"
"ENSG00000167861","HID1",17,"rs513805","2.24e-01"
"ENSG00000167862","MRPL58",17,"rs513805","4.75e-01"
"ENSG00000167863","ATP5PD",17,"rs513805","8.71e-01"
"ENSG00000167874","TMEM88",17,"rs6503066","8.82e-01"
"ENSG00000167880","EVPL",17,"rs7359522","5.56e-01"
"ENSG00000167881","SRP68",17,"rs7359522","9.63e-01"
"ENSG00000167889","MGAT5B",17,"rs1622075","7.76e-01"
"ENSG00000167895","TMC8",17,"rs3906744","8.81e-01"
"ENSG00000167900","TK1",17,"rs3906744","5.05e-01"
"ENSG00000167904","TMEM68",8,"rs7830787","5.26e-01"
"ENSG00000167910","CYP7A1",8,"rs12115045","6.56e-01"
"ENSG00000167914","GSDMA",17,"rs4134999","8.09e-01"
"ENSG00000167916","KRT24",17,"rs929268","2.32e-01"
"ENSG00000167920","KRT10-AS1",17,"rs929268","7.54e-01"
"ENSG00000167925","GHDC",17,"rs4796691","7.06e-01"
"ENSG00000167930","FAM234A",16,"rs8051004","0.529072"
"ENSG00000167941","SOST",17,"rs231471","6.47e-01"
"ENSG00000167962","ZNF598",16,"rs6600181","0.071388"
"ENSG00000167965","MLST8",16,"rs6600181","0.458533"
"ENSG00000167967","E4F1",16,"rs6600181","0.010532"
"ENSG00000167968","DNASE1L2",16,"rs6600181","0.465789"
"ENSG00000167969","ECI1",16,"rs6600181","0.022667"
"ENSG00000167971","CASKIN1",16,"rs6600181","0.392551"
"ENSG00000167981","ZNF597",16,"rs7184777","0.876033"
"ENSG00000167984","NLRC3",16,"rs12148974","0.997606"
"ENSG00000167986","DDB1",11,"rs3019200","0.48320"
"ENSG00000167987","VPS37C",11,"rs3019200","0.50938"
"ENSG00000167994","RAB3IL1",11,"rs3019200","0.99602"
"ENSG00000167995","BEST1",11,"rs3019200","0.61919"
"ENSG00000167996","FTH1",11,"rs3019200","0.63772"
"ENSG00000168000","BSCL2",11,"rs17664162","0.52810"
"ENSG00000168002","POLR2G",11,"rs17664162","0.96476"
"ENSG00000168003","SLC3A2",11,"rs17664162","0.29280"
"ENSG00000168004","PLAAT5",11,"rs668754","0.17131"
"ENSG00000168010","ATG16L2",11,"rs11235714","0.27562"
"ENSG00000168014","C2CD3",11,"rs4944891","0.68761"
"ENSG00000168016","TRANK1",3,"rs1456079","0.34318"
"ENSG00000168026","TTC21A",3,"rs13092508","0.68034"
"ENSG00000168028","RPSA",3,"rs4676523","0.98844"
"ENSG00000168032","ENTPD3",3,"rs2679807","0.62472"
"ENSG00000168036","CTNNB1",3,"rs2888105","0.66429"
"ENSG00000168038","ULK4",3,"rs2888105","0.54831"
"ENSG00000168056","LTBP3",11,"rs4149818","0.05420"
"ENSG00000168060","NAALADL1",11,"rs4149818","0.50222"
"ENSG00000168061","SAC3D1",11,"rs4149818","0.33423"
"ENSG00000168062","BATF2",11,"rs4149818","0.07411"
"ENSG00000168066","SF1",11,"rs12270532","0.66429"
"ENSG00000168067","MAP4K2",11,"rs12270532","0.60306"
"ENSG00000168070","MAJIN",11,"rs4149818","0.21461"
"ENSG00000168071","CCDC88B",11,"rs2186643","0.38212"
"ENSG00000168077","SCARA3",8,"rs9331896","6.70e-01"
"ENSG00000168078","PBK",8,"rs9331896","2.28e-02"
"ENSG00000168081","PNOC",8,"rs240911","8.11e-01"
"ENSG00000168092","PAFAH1B2",11,"rs7946890","0.08381"
"ENSG00000168096","ANKS3",16,"rs11076898","0.216459"
"ENSG00000168101","NUDT16L1",16,"rs1684624","0.081508"
"ENSG00000168116","KIAA1586",6,"rs223300","0.72189"
"ENSG00000168118","RAB4A",1,"rs10916376","0.428944"
"ENSG00000168137","SETD5",3,"rs2200233","0.65488"
"ENSG00000168140","VASN",16,"rs12148974","0.416218"
"ENSG00000168143","FAM83B",6,"rs1354830","0.91392"
"ENSG00000168152","THAP9",4,"rs7656137","0.152430"
"ENSG00000168159","RNF187",1,"rs10916376","0.399669"
"ENSG00000168172","HOOK3",8,"rs16891647","5.52e-01"
"ENSG00000168175","MAPK1IP1L",14,"rs2273742","0.552252"
"ENSG00000168209","DDIT4",10,"rs1668166","0.18153"
"ENSG00000168214","RBPJ",4,"rs35050010","0.902899"
"ENSG00000168216","LMBRD1",6,"rs9354872","0.48065"
"ENSG00000168228","ZCCHC4",4,"rs35050010","0.711108"
"ENSG00000168229","PTGDR",14,"rs1898475","0.344380"
"ENSG00000168234","TTC39C",18,"rs6508121","0.02705"
"ENSG00000168237","GLYCTK",3,"rs4234645","0.98165"
"ENSG00000168243","GNG4",1,"rs10926189","0.352889"
"ENSG00000168246","UBTD2",5,"rs2879468","0.12876"
"ENSG00000168255","POLR2J3-UPK3BL2",7,"rs11978670","0.429401"
"ENSG00000168259","DNAJC7",17,"rs4796691","1.38e-01"
"ENSG00000168263","KCNV2",9,"rs1358907","0.78101"
"ENSG00000168268","NT5DC2",3,"rs2276816","0.62666"
"ENSG00000168273","SMIM4",3,"rs2276816","0.29602"
"ENSG00000168275","COA6",1,"rs12136271","0.404471"
"ENSG00000168282","MGAT2",14,"rs12884149","0.031319"
"ENSG00000168283","BMI1",10,"rs4437938","0.90845"
"ENSG00000168286","THAP11",16,"rs16957447","0.165747"
"ENSG00000168291","PDHB",3,"rs9311681","0.32735"
"ENSG00000168297","PXK",3,"rs9311681","0.92035"
"ENSG00000168300","PCMTD1",8,"rs17311489","6.67e-01"
"ENSG00000168301","KCTD6",3,"rs9311681","0.63638"
"ENSG00000168303","MPLKIP",7,"rs10229414","0.883132"
"ENSG00000168306","ACOX2",3,"rs9311681","0.38049"
"ENSG00000168309","FAM107A",3,"rs9311681","0.48560"
"ENSG00000168310","IRF2",4,"rs11934173","0.302541"
"ENSG00000168314","MOBP",3,"rs4676523","0.91285"
"ENSG00000168329","CX3CR1",3,"rs6803706","0.49587"
"ENSG00000168333","PPDPFL",8,"rs6472114","7.31e-01"
"ENSG00000168334","XIRP1",3,"rs13092508","0.78255"
"ENSG00000168348","INSM2",14,"rs7155684","0.265279"
"ENSG00000168350","DEGS2",14,"rs4905881","0.291786"
"ENSG00000168356","SCN11A",3,"rs2051216","0.26485"
"ENSG00000168374","ARF4",3,"rs839250","0.32551"
"ENSG00000168385","SEPTIN2",2,"rs13001905","0.161319"
"ENSG00000168386","FILIP1L",3,"rs1111615","0.87840"
"ENSG00000168393","DTYMK",2,"rs13001905","0.223552"
"ENSG00000168395","ING5",2,"rs13001905","0.600618"
"ENSG00000168397","ATG4B",2,"rs13001905","0.208030"
"ENSG00000168398","BDKRB2",14,"rs12100763","0.724088"
"ENSG00000168404","MLKL",16,"rs17334975","0.577048"
"ENSG00000168405","CMAHP",6,"rs9467496","0.54712"
"ENSG00000168411","RFWD3",16,"rs17334975","0.034236"
"ENSG00000168421","RHOH",4,"rs11097004","0.345170"
"ENSG00000168427","KLHL30",2,"rs3769050","0.990891"
"ENSG00000168434","COG7",16,"rs12447053","0.060108"
"ENSG00000168439","STIP1",11,"rs2186643","0.35289"
"ENSG00000168447","SCNN1B",16,"rs2239332","0.093347"
"ENSG00000168453","HR",8,"rs7844699","5.36e-01"
"ENSG00000168454","TXNDC2",18,"rs329028","0.59750"
"ENSG00000168461","RAB31",18,"rs329028","0.08951"
"ENSG00000168476","REEP4",8,"rs7844699","3.41e-01"
"ENSG00000168481","LGI3",8,"rs7844699","5.92e-01"
"ENSG00000168484","SFTPC",8,"rs7844699","7.85e-01"
"ENSG00000168487","BMP1",8,"rs7844699","2.74e-01"
"ENSG00000168490","PHYHIP",8,"rs7844699","9.16e-01"
"ENSG00000168496","FEN1",11,"rs3019200","0.71488"
"ENSG00000168497","CAVIN2",2,"rs4280394","0.059295"
"ENSG00000168502","MTCL1",18,"rs638932","0.97832"
"ENSG00000168509","HJV",1,"rs3766526","0.676678"
"ENSG00000168517","HEXIM2",17,"rs2867316","5.21e-02"
"ENSG00000168522","FNTA",8,"rs7007015","3.51e-01"
"ENSG00000168528","SERINC2",1,"rs3795433","0.230769"
"ENSG00000168538","TRAPPC11",4,"rs4401492","0.240796"
"ENSG00000168539","CHRM1",11,"rs17664162","0.18155"
"ENSG00000168546","GFRA2",8,"rs6587006","1.24e-02"
"ENSG00000168556","ING2",4,"rs4401492","0.908844"
"ENSG00000168564","CDKN2AIP",4,"rs4401492","0.086259"
"ENSG00000168569","TMEM223",11,"rs17664162","0.31940"
"ENSG00000168575","SLC20A2",8,"rs16891647","3.48e-01"
"ENSG00000168591","TMUB2",17,"rs231471","8.89e-01"
"ENSG00000168594","ADAM29",4,"rs17310343","0.335046"
"ENSG00000168612","ZSWIM1",20,"rs3761198","0.59236"
"ENSG00000168615","ADAM9",8,"rs13270080","3.20e-01"
"ENSG00000168646","AXIN2",17,"rs9914878","3.07e-01"
"ENSG00000168653","NDUFS5",1,"rs3736890","0.498588"
"ENSG00000168658","VWA3B",2,"rs222","0.612366"
"ENSG00000168661","ZNF30",19,"rs1688021","0.825595"
"ENSG00000168671","UGT3A2",5,"rs3912137","0.49587"
"ENSG00000168675","LDLRAD4",18,"rs1785199","0.27090"
"ENSG00000168676","KCTD19",16,"rs16957447","0.027802"
"ENSG00000168679","SLC16A4",1,"rs17687259","0.861194"
"ENSG00000168701","TMEM208",16,"rs16957447","0.686213"
"ENSG00000168702","LRP1B",2,"rs2164694","0.352889"
"ENSG00000168703","WFDC12",20,"rs2057637","0.02661"
"ENSG00000168710","AHCYL1",1,"rs2011688","0.617075"
"ENSG00000168724","DNAJC21",5,"rs12519140","0.25616"
"ENSG00000168734","PKIG",20,"rs2057637","0.37886"
"ENSG00000168743","NPNT",4,"rs2949616","0.004552"
"ENSG00000168754","FAM178B",2,"rs2118836","0.981650"
"ENSG00000168758","SEMA4C",2,"rs2118836","0.906068"
"ENSG00000168763","CNNM3",2,"rs2118836","0.705431"
"ENSG00000168765","GSTM4",1,"rs432346","0.579747"
"ENSG00000168772","CXXC4",4,"rs11734412","0.692105"
"ENSG00000168778","TCTN2",12,"rs7961727","0.14560"
"ENSG00000168779","SHOX2",3,"rs16827988","0.21764"
"ENSG00000168785","TSPAN5",4,"rs10023791","0.285901"
"ENSG00000168792","ABHD15",17,"rs3744626","5.63e-01"
"ENSG00000168795","ZBTB5",9,"rs883966","0.53988"
"ENSG00000168802","CHTF8",16,"rs16958997","0.991495"
"ENSG00000168803","ADAL",15,"rs11635852","0.10883"
"ENSG00000168806","LCMT2",15,"rs11635852","0.03445"
"ENSG00000168807","SNTB2",16,"rs9924953","0.722055"
"ENSG00000168811","IL12A",3,"rs34182424","0.52154"
"ENSG00000168813","ZNF507",19,"rs4805724","0.866286"
"ENSG00000168818","STX18",4,"rs4464513","0.253858"
"ENSG00000168824","NSG1",4,"rs3935096","0.225413"
"ENSG00000168826","ZBTB49",4,"rs3935096","0.184600"
"ENSG00000168827","GFM1",3,"rs34058260","0.87592"
"ENSG00000168874","ATOH8",2,"rs2241434","0.290968"
"ENSG00000168878","SFTPB",2,"rs2241434","0.456876"
"ENSG00000168883","USP39",2,"rs17275209","0.455602"
"ENSG00000168884","TNIP2",4,"rs3121162","0.563096"
"ENSG00000168890","TMEM150A",2,"rs17275209","0.700396"
"ENSG00000168894","RNF181",2,"rs17275209","0.776403"
"ENSG00000168899","VAMP5",2,"rs17275209","0.673755"
"ENSG00000168903","BTNL3",5,"rs254461","0.48349"
"ENSG00000168904","LRRC28",15,"rs906974","0.16040"
"ENSG00000168907","PLA2G4F",15,"rs2665208","0.79499"
"ENSG00000168913","ENHO",9,"rs10814064","0.00422"
"ENSG00000168916","ZNF608",5,"rs4346766","0.82280"
"ENSG00000168917","SLC35G2",3,"rs1039617","0.55051"
"ENSG00000168918","INPP5D",2,"rs16829373","0.332780"
"ENSG00000168924","LETM1",4,"rs4376202","0.587819"
"ENSG00000168925","CTRB1",16,"rs9927309","0.477661"
"ENSG00000168936","TMEM129",4,"rs4376202","0.256795"
"ENSG00000168938","PPIC",5,"rs335207","0.93343"
"ENSG00000168952","STXBP6",14,"rs7148723","0.590515"
"ENSG00000168958","MFF",2,"rs17246648","0.091944"
"ENSG00000168961","LGALS9",17,"rs2125844","4.90e-01"
"ENSG00000168993","CPLX1",4,"rs17721913","0.612447"
"ENSG00000168994","PXDC1",6,"rs9503996","0.88392"
"ENSG00000168995","SIGLEC7",19,"rs17632611","0.206949"
"ENSG00000169016","E2F6",2,"rs12472523","0.117115"
"ENSG00000169018","FEM1B",15,"rs3784351","0.42371"
"ENSG00000169019","COMMD8",4,"rs13112963","0.810328"
"ENSG00000169020","ATP5ME",4,"rs17721913","0.887870"
"ENSG00000169021","UQCRFS1",19,"rs10425144","0.658489"
"ENSG00000169026","SLC49A3",4,"rs17721913","0.704253"
"ENSG00000169031","COL4A3",2,"rs2396453","0.916712"
"ENSG00000169032","MAP2K1",15,"rs997204","0.57207"
"ENSG00000169035","KLK7",19,"rs17632611","0.936182"
"ENSG00000169045","HNRNPH1",5,"rs340121","0.41604"
"ENSG00000169047","IRS1",2,"rs1273812","0.371642"
"ENSG00000169062","UPF3A",13,"rs11842558","0.26126"
"ENSG00000169064","ZBBX",3,"rs7628302","0.57958"
"ENSG00000169071","ROR2",9,"rs12336689","0.04818"
"ENSG00000169085","VXN",8,"rs2454667","2.94e-01"
"ENSG00000169087","HSPBAP1",3,"rs4677872","0.96297"
"ENSG00000169116","PARM1",4,"rs13131487","0.953749"
"ENSG00000169118","CSNK1G1",15,"rs3843699","0.08082"
"ENSG00000169122","FAM110B",8,"rs12115045","5.27e-01"
"ENSG00000169131","ZNF354A",5,"rs9329142","0.17446"
"ENSG00000169136","ATF5",19,"rs8108243","0.878398"
"ENSG00000169139","UBE2V2",8,"rs4521758","8.31e-01"
"ENSG00000169155","ZBTB43",9,"rs10987261","0.80413"
"ENSG00000169169","CPT1C",19,"rs8108243","0.648789"
"ENSG00000169174","PCSK9",1,"rs1368883","0.612424"
"ENSG00000169180","XPO6",16,"rs81118","0.241153"
"ENSG00000169181","GSG1L",16,"rs81118","0.649109"
